Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,has_cabin,family_size,is_alone,fare_per_person,title,age_group,fare_bin,sex_encoded,Embarked_C,Embarked_Q,Embarked_S,title_Master,title_Miss,title_Mrs,title_Rare,age_group_encoded,fare_bin_encoded
0,3,male,-0.3092756154954491,8,2,0.7519458402879414,S,0,5.64037224096421,0,-0.3794867591321342,Master,Adult,VHigh,0,False,False,True,True,False,False,False,2,3
0,3,male,1.1196228512030013,0,1,-0.32425318983493084,S,0,0.059159876663617626,0,-0.3312673895291999,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,2,female,0.8188021213717487,0,0,-0.331300330350235,S,0,-0.5609748304808925,1,-0.11631051556243467,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,3,male,-0.23407043303763592,0,0,-0.4918744606632361,S,0,-0.5609748304808925,1,-0.33894442074229864,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.9109170751579546,0,0,-0.47400492578514347,S,0,-0.5609748304808925,1,-0.31416854728184357,Mr,Teen,Medium,0,False,False,True,False,False,False,False,1,1
0,3,male,-2.1141999944829655,4,1,0.1506737441786005,S,0,2.5396987052416584,0,-0.37133916608848055,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,3
1,3,male,-1.51255853482046,0,2,-0.2351571990343002,S,0,0.6792945838081278,0,-0.3649997994049369,Master,Child,High,0,False,False,True,True,False,False,False,0,2
1,1,female,0.4427762090826827,0,1,0.4589861417231558,S,1,0.059159876663617626,0,0.2117080908154213,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,3
0,3,female,1.1948280336608146,1,4,-0.08666388103324908,S,0,2.5396987052416584,0,-0.4261834118002391,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,1,male,0.8188021213717487,0,0,-0.12642988822675086,S,0,-0.5609748304808925,1,0.16773963932221936,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,-0.08366006812200955,0,0,0.48910360681684706,S,0,-0.5609748304808925,1,1.0211686786291265,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,1,male,2.3981109529858253,0,0,0.026090367211616904,S,1,-0.5609748304808925,1,0.3792069536466669,Mr,Senior,VHigh,0,False,False,True,False,False,False,False,3,3
0,3,male,-1.8885844471095259,4,1,-0.06199888922968463,Q,0,2.5396987052416584,0,-0.42048379771778693,Master,Child,High,0,False,True,False,True,False,False,False,0,2
1,3,female,-2.1141999944829655,1,1,-0.4242561406845337,S,0,0.6792945838081278,0,-0.4523941921856151,Miss,Child,Medium,1,False,False,True,False,True,False,False,0,1
0,3,male,-0.6100963453267019,0,0,-0.4888542575852486,S,0,-0.5609748304808925,1,-0.3347569491715175,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,1,male,2.0220850406967594,0,0,-0.030371322596999754,C,1,-0.5609748304808925,1,0.30092356845477036,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
0,3,male,-0.8357118927001413,1,1,-0.4902797934380587,S,0,0.6792945838081278,0,-0.4829078322472783,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.3092756154954491,3,1,-0.13565761536436197,S,0,1.9195639980971482,0,-0.4138069208256383,Master,Adult,High,0,False,False,True,True,False,False,False,2,2
0,1,female,1.5708539459498805,0,0,-0.07030444769415023,C,1,-0.5609748304808925,1,0.24555681934590215,Miss,Adult,High,1,True,False,False,False,True,False,False,2,2
0,2,male,0.06675029679361683,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,0.5179813915404959,0,0,-0.6484216535389205,S,0,-0.5609748304808925,1,-0.5559950304944544,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,female,-0.5724937540977952,8,2,0.7519458402879414,S,0,5.64037224096421,0,-0.3794867591321342,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,3
0,2,male,0.06675029679361683,0,0,-0.34539461138084326,C,0,-0.5609748304808925,1,-0.1358520495594133,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
0,3,male,-1.51255853482046,4,2,-0.016444159470040135,S,0,3.1598334123861687,0,-0.4308195410393182,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,3
1,2,male,-2.1141999944829655,2,1,0.13683114673782454,S,1,1.299429290952638,0,-0.28380937839368026,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,3
1,3,female,-1.8885844471095259,0,2,-0.20495516825442542,S,0,0.6792945838081278,0,-0.3510415608356664,Miss,Child,High,1,False,False,True,False,True,False,False,0,2
0,1,male,0.8188021213717487,0,0,0.3583127057902398,S,1,-0.5609748304808925,1,0.8398288264325924,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
1,3,female,-0.5724937540977952,1,0,-0.3363340021468808,Q,0,0.059159876663617626,0,-0.33964233267076216,Mrs,Adult,High,1,False,True,False,False,False,True,False,2,2
1,1,male,1.1948280336608146,0,0,-0.11384570873513637,S,0,-0.5609748304808925,1,0.18518743753380743,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,0.8188021213717487,1,1,-0.3363340021468808,Q,0,0.6792945838081278,0,-0.41175989861199286,Mr,Adult,High,0,False,True,False,False,False,False,False,2,2
0,3,male,0.5179813915404959,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,female,0.2171606617092432,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mrs,Adult,Medium,1,False,False,True,False,False,True,False,2,1
0,2,male,-0.7605067102423282,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,3,female,-0.7605067102423282,1,0,-0.4902797934380587,S,0,0.059159876663617626,0,-0.44636423312369033,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,0
1,2,male,-1.9637896295673392,1,1,-0.12491978668775715,S,1,0.6792945838081278,0,-0.31405222862709964,Master,Child,High,0,False,False,True,True,False,False,False,0,2
1,1,female,1.1196228512030013,0,0,-0.09027201697708476,C,1,-0.5609748304808925,1,0.21787204896761117,Mrs,Adult,High,1,True,False,False,False,False,True,False,2,2
1,1,female,2.172495405612386,0,0,2.301728820789,C,1,-0.5609748304808925,1,3.5343495330262744,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
0,3,male,-0.3092756154954491,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
0,3,male,0.969212486287375,0,1,-0.47920571548543794,S,0,0.059159876663617626,0,-0.4386872019105915,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,3,female,-0.5724937540977952,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,0
0,2,female,-0.3844807979532623,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,3,male,-0.08366006812200955,0,0,-0.45714212526638004,S,0,-0.5609748304808925,1,-0.2907884976783155,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.3092756154954491,8,2,0.7519458402879414,S,0,5.64037224096421,0,-0.3794867591321342,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,3,male,0.36757102662486957,0,0,-0.5176307525123133,S,0,-0.5609748304808925,1,-0.3746551782979202,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,1.2324306248897212,0,0,-0.5029485386158568,C,0,-0.5609748304808925,1,-0.35429848316849616,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,0
1,3,male,-0.8357118927001413,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,female,-2.038994812025152,0,1,-0.43776248884929375,S,1,0.059159876663617626,0,-0.40995695946346217,Miss,Child,Medium,1,False,False,True,False,True,False,False,0,1
0,3,male,0.2171606617092432,1,0,-0.32928686163157667,S,0,0.059159876663617626,0,-0.3347569491715175,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,3,male,-0.23407043303763592,0,0,-0.2701412180209885,C,0,-0.5609748304808925,1,-0.031514216254116545,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
1,3,female,-0.9861222576157678,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Miss,Teen,Low,1,False,True,False,False,True,False,False,1,0
1,1,male,0.8188021213717487,0,0,-0.024246350754841113,C,1,-0.5609748304808925,1,0.3094157608003146,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
0,3,male,-0.3844807979532623,0,0,-0.5064721088735089,S,0,-0.5609748304808925,1,-0.35918386666774077,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,female,0.4427762090826827,0,0,-0.22559322262067316,S,0,-0.5609748304808925,1,0.03025098941490523,Miss,Adult,High,1,False,False,True,False,True,False,False,2,2
0,3,male,-0.5348911628688886,0,0,-0.5024451714361923,S,0,-0.5609748304808925,1,-0.35360057124003264,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,2,male,0.06675029679361683,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.3092756154954491,1,0,-0.49237782784290063,Q,0,0.059159876663617626,0,-0.4478186815826083,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
1,1,female,0.14195547925143,1,0,1.6323350375212924,C,1,0.059159876663617626,0,1.0251244434396578,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
1,3,female,-0.15886525057982273,0,0,-0.4888542575852486,S,0,-0.5609748304808925,1,-0.3347569491715175,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,2,male,0.969212486287375,1,0,-0.10478509950117394,S,0,0.059159876663617626,0,-0.17912258912415177,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,1,female,0.2171606617092432,0,0,0.8876878608937296,C,1,-0.5609748304808925,1,1.5738004684159692,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
0,2,male,0.06675029679361683,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,3,male,-0.9861222576157678,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Teen,Medium,0,False,False,True,False,False,False,False,1,1
0,2,male,-0.15886525057982273,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,1.6460591284076938,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.3092756154954491,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,1,male,0.6683917564561223,1,0,1.163700193253568,S,1,0.059159876663617626,0,0.7002464407398876,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,3,male,-0.5348911628688886,0,0,-0.4601623283443675,S,0,-0.5609748304808925,1,-0.2949759692490967,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,2,male,-0.7605067102423282,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.6476989365556084,0,0,-0.5024451714361923,S,0,-0.5609748304808925,1,-0.35360057124003264,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,2,male,-0.8357118927001413,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,female,-0.5724937540977952,3,1,-0.13565761536436197,S,0,1.9195639980971482,0,-0.4138069208256383,Miss,Adult,High,1,False,False,True,False,True,False,False,2,2
1,1,female,0.4427762090826827,1,0,1.0323213593611125,S,1,0.059159876663617626,0,0.6091689340753977,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,3
0,3,male,-0.008454885664196365,0,0,-0.4918744606632361,S,0,-0.5609748304808925,1,-0.33894442074229864,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,2,male,2.2477005880701992,0,0,-0.3766033765200472,S,0,-0.5609748304808925,1,-0.17912258912415177,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,3,female,-1.8133792646517128,4,2,-0.016444159470040135,S,0,3.1598334123861687,0,-0.4308195410393182,Miss,Child,VHigh,1,False,False,True,False,True,False,False,0,3
0,2,male,-0.3844807979532623,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,female,-0.5724937540977952,0,0,-0.49640476528021726,S,0,-0.5609748304808925,1,-0.3452256280984703,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,0
0,2,male,1.1196228512030013,1,0,-0.12491978668775715,S,0,0.059159876663617626,0,-0.19308082769342225,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,2,female,-1.5877637172782733,0,2,-0.11988611489111134,S,0,0.6792945838081278,0,-0.3117258555322212,Miss,Child,High,1,False,False,True,False,True,False,False,0,2
0,2,male,-0.7605067102423282,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,2,male,0.29236584416705635,0,0,-0.4012683683236117,S,0,-0.5609748304808925,1,-0.2133202736188644,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,female,-0.5724937540977952,1,0,-0.3573908580066095,C,0,0.059159876663617626,0,-0.3542398585665052,Miss,Adult,Medium,1,True,False,False,False,True,False,False,2,1
1,3,female,-0.5724937540977952,1,0,-0.3363340021468808,Q,0,0.059159876663617626,0,-0.33964233267076216,Miss,Adult,High,1,False,True,False,False,True,False,False,2,2
0,2,male,-0.008454885664196365,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.5348911628688886,0,0,-0.5049620073345151,S,0,-0.5609748304808925,1,-0.35709013088235025,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,0.06675029679361683,0,0,-0.5029485386158568,C,0,-0.5609748304808925,1,-0.35429848316849616,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,0
0,1,male,1.1196228512030013,2,0,1.163700193253568,Q,1,0.6792945838081278,0,0.2814992836617736,Rare,Adult,VHigh,0,False,True,False,False,False,False,True,2,3
0,3,female,-0.3092756154954491,0,0,-0.4918744606632361,S,0,-0.5609748304808925,1,-0.33894442074229864,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,0
1,2,female,-0.3844807979532623,0,2,-0.35646868933346404,S,0,0.6792945838081278,0,-0.4210653909915066,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
1,1,male,0.5931865739983091,1,1,0.40974072380221066,S,1,0.6792945838081278,0,-0.06695232288301842,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,2,male,1.8716746757811333,1,0,-0.12491978668775715,S,0,0.059159876663617626,0,-0.19308082769342225,Rare,Adult,High,0,False,False,True,False,False,False,True,2,2
0,3,male,-0.3092756154954491,0,0,-0.5024451714361923,S,0,-0.5609748304808925,1,-0.35360057124003264,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,female,-0.008454885664196365,1,1,-0.43776248884929375,S,1,0.6792945838081278,0,-0.4586363164737929,Mrs,Adult,Medium,1,False,False,True,False,False,True,False,2,1
0,1,male,2.4733161354436386,0,0,-0.11384570873513637,S,1,-0.5609748304808925,1,0.18518743753380743,Mr,Senior,High,0,False,False,True,False,False,False,False,3,2
0,3,male,0.06675029679361683,1,0,-0.32425318983493084,S,0,0.059159876663617626,0,-0.3312673895291999,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,female,0.8940073038295618,0,2,-0.2414492887801075,S,0,0.6792945838081278,0,-0.36790776577353484,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
1,3,female,-0.008454885664196365,0,2,-0.3414522396297103,C,0,0.6792945838081278,0,-0.4141253547748653,Mrs,Adult,High,1,True,False,False,False,False,True,False,2,2
1,1,female,0.4427762090826827,0,0,0.9462455716384695,C,0,-0.5609748304808925,1,1.6549899588779877,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,3
1,1,female,0.06675029679361683,0,0,1.093228788100527,S,1,-0.5609748304808925,1,1.8587802419893367,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,3
1,1,female,0.4427762090826827,0,0,9.667166525013505,C,0,-0.5609748304808925,1,13.746431368712512,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
1,2,female,1.5708539459498805,0,1,-0.12491978668775715,S,0,0.059159876663617626,0,-0.19308082769342225,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,3,male,-0.3092756154954491,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,0
1,3,male,-1.9637896295673392,4,2,-0.016444159470040135,S,0,3.1598334123861687,0,-0.4308195410393182,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,3
0,1,male,1.7212643108655068,1,1,0.955306180872432,S,1,0.6792945838081278,0,0.18518743753380743,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,3
0,1,male,0.8188021213717487,0,0,-0.6484216535389205,S,1,-0.5609748304808925,1,-0.5559950304944544,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,female,-0.5724937540977952,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,0
0,2,male,0.5179813915404959,0,0,-0.43700743807979686,S,0,-0.5609748304808925,1,-0.2628720205397746,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.9861222576157678,4,1,0.1506737441786005,S,0,2.5396987052416584,0,-0.37133916608848055,Mr,Teen,VHigh,0,False,False,True,False,False,False,False,1,3
1,3,male,-0.3092756154954491,1,0,-0.4918744606632361,S,0,0.059159876663617626,0,-0.44746972561837656,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,1,female,2.172495405612386,0,1,2.441497778832105,S,1,0.059159876663617626,0,1.5860711559422147,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,3
1,1,female,0.4427762090826827,0,0,2.0825124140450755,S,1,-0.5609748304808925,1,3.23040888818041,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,3
0,1,male,0.8188021213717487,0,0,-0.024246350754841113,S,0,-0.5609748304808925,1,0.3094157608003146,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,3,male,-0.3092756154954491,0,0,-0.6484216535389205,S,0,-0.5609748304808925,1,-0.5559950304944544,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,female,0.8940073038295618,0,1,-0.255795253400548,S,0,0.059159876663617626,0,-0.28380937839368026,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,1,male,0.5931865739983091,0,1,-0.05042144409739929,C,1,0.059159876663617626,0,-0.14143534498712151,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
1,3,female,-0.5724937540977952,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,0
1,1,female,2.548521317901452,1,0,0.921244330558889,S,1,0.059159876663617626,0,0.5321655193603034,Miss,Senior,VHigh,1,False,False,True,False,True,False,False,3,3
0,3,female,1.1948280336608146,0,0,-0.49237782784290063,S,0,-0.5609748304808925,1,-0.33964233267076216,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,0
0,2,male,0.06675029679361683,0,0,-0.6484216535389205,S,0,-0.5609748304808925,1,-0.5559950304944544,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-1.6629688997360863,4,1,-0.06199888922968463,Q,0,2.5396987052416584,0,-0.42048379771778693,Master,Child,High,0,False,True,False,True,False,False,False,0,2
1,3,female,0.4427762090826827,1,1,-0.24069423801061057,S,0,0.6792945838081278,0,-0.3675588098093031,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,3,male,2.6989316828170784,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Mr,Senior,Low,0,False,True,False,False,False,False,False,3,0
0,3,male,-0.08366006812200955,0,0,-0.4902797934380587,S,0,-0.5609748304808925,1,-0.33673343575292625,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,3,male,-0.9861222576157678,0,0,-0.45714212526638004,S,0,-0.5609748304808925,1,-0.2907884976783155,Mr,Teen,Medium,0,False,False,True,False,False,False,False,1,1
1,3,male,-0.7605067102423282,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,1,male,0.8188021213717487,0,0,-0.12491978668775715,S,1,-0.5609748304808925,1,0.1698333751076099,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
0,3,male,0.29236584416705635,0,0,-0.47400492578514347,C,0,-0.5609748304808925,1,-0.31416854728184357,Mr,Adult,Medium,0,True,False,False,False,False,False,False,2,1
1,3,male,0.06675029679361683,0,0,-0.45714212526638004,S,0,-0.5609748304808925,1,-0.2907884976783155,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
0,3,male,-0.5348911628688886,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,male,0.969212486287375,0,0,-0.3866707201133388,S,0,-0.5609748304808925,1,-0.19308082769342225,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,3,female,-0.5348911628688886,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,0
1,1,female,-0.23407043303763592,0,0,0.9391984311231651,S,0,-0.5609748304808925,1,1.645219191879498,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,3
1,1,female,-0.7605067102423282,1,0,1.1854295476653287,C,1,0.059159876663617626,0,0.7153101718038444,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,3
0,2,male,0.5179813915404959,0,0,-0.3891875560116617,C,1,-0.5609748304808925,1,-0.19657038733573987,Mr,Adult,Medium,0,True,False,False,False,False,False,False,2,1
0,3,female,-0.3844807979532623,0,0,-0.4702296719376591,S,0,-0.5609748304808925,1,-0.3089342078183671,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,1
0,3,male,-0.3844807979532623,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,1,male,0.8188021213717487,0,0,-0.09027201697708476,C,0,-0.5609748304808925,1,0.21787204896761117,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
0,3,male,-0.42208338918216887,0,0,-0.5028639729296732,C,0,-0.5609748304808925,1,-0.3541812339645143,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,0
0,1,female,-2.038994812025152,1,2,2.4029901895877646,S,1,1.299429290952638,0,0.5016904970920153,Miss,Child,VHigh,1,False,False,True,False,True,False,False,0,3
1,1,male,0.8188021213717487,0,0,-0.034313694348132716,S,1,-0.5609748304808925,1,0.2954575222310441,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,1,female,1.5708539459498805,0,1,4.335332226633905,C,1,0.059159876663617626,0,2.8989593467622274,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,3
1,3,female,-0.5724937540977952,0,0,-0.49237782784290063,Q,0,-0.5609748304808925,1,-0.33964233267076216,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,0
1,3,male,-0.3092756154954491,2,0,-0.18029017645086096,Q,0,0.6792945838081278,0,-0.33964233267076216,Mr,Adult,High,0,False,True,False,False,False,False,False,2,2
0,3,male,-0.7605067102423282,0,0,-0.6484216535389205,S,0,-0.5609748304808925,1,-0.5559950304944544,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
1,2,female,-0.08366006812200955,0,0,-0.3997582667846179,Q,1,-0.5609748304808925,1,-0.21122653783347387,Miss,Adult,Medium,1,False,True,False,False,True,False,False,2,1
0,3,male,-0.3092756154954491,0,0,-0.4863374216869257,S,0,-0.5609748304808925,1,-0.3312673895291999,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,1
1,1,male,-2.1202164090795903,1,2,2.4029901895877646,S,1,1.299429290952638,0,0.5016904970920153,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,3
1,1,female,0.4427762090826827,0,0,1.5841789061771412,C,0,-0.5609748304808925,1,2.5394760790015214,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
1,1,female,-0.9109170751579546,1,0,1.5442457810799908,C,1,0.059159876663617626,0,0.9640571496990996,Mrs,Teen,VHigh,1,True,False,False,False,False,True,False,1,3
0,2,male,0.06675029679361683,1,0,-0.16518916106092355,C,0,0.059159876663617626,0,-0.22099730483196317,Mr,Adult,High,0,True,False,False,False,False,False,False,2,2
1,1,female,0.06675029679361683,0,0,0.49782998024351216,C,1,-0.5609748304808925,1,1.0332676798209701,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
1,1,female,-0.3844807979532623,0,0,1.0259447039291216,C,1,-0.5609748304808925,1,1.7654917503354741,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
1,1,female,-0.8357118927001413,2,2,4.634416897040849,C,1,1.9195639980971482,0,0.9089221073504812,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,3
0,2,female,-0.23407043303763592,1,1,-0.12491978668775715,S,0,0.6792945838081278,0,-0.31405222862709964,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,3,male,-0.08366006812200955,0,0,-0.4894421904510968,S,0,-0.5609748304808925,1,-0.33557211030396283,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,0
0,2,male,1.0444176687451883,1,1,-0.11988611489111134,S,0,0.6792945838081278,0,-0.3117258555322212,Mr,Adult,High,0,False,False,True,False,False,False,False,2,2
1,3,female,-0.23407043303763592,0,0,-0.4902797934380587,S,0,-0.5609748304808925,1,-0.33673343575292625,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,0
1,2,female,-0.3844807979532623,1,0,-0.12491978668775715,S,0,0.059159876663617626,0,-0.19308082769342225,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,2
0,2,male,1.8716746757811333,0,0,-0.36653603292675563,S,0,-0.5609748304808925,1,-0.16516435055488132,Rare,Adult,Medium,0,False,False,True,False,False,False,True,2,1
1,1,female,0.14195547925143,0,2,2.671117778445337,S,1,0.6792945838081278,0,0.978170789991108,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,3
1,1,female,0.8188021213717487,1,1,2.059693773056521,C,1,0.6792945838081278,0,0.6955936945501309,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,3
